  2300
 1990	353.855
1991	355.0175
1992	355.885
1993	356.7775
1994	358.1275
1995	359.8375
1996	361.4625
1997	363.155
1998	365.3225
1999	367.3475
2000	368.865
2001	370.4675
2002	372.5225
2003	374.76
2004	376.8125
2005	378.8125
2006	380.8275
2007	382.7775
2008	384.8
2009	386.9516
2010	389.12785
2011	391.27357
2012	393.4211
2013	395.58283
2014	397.76408
2015	399.96631
2016	402.18432
2017	404.41077
2018	406.64292
2019	408.8817
2020	411.12868
2021	413.37804
2022	415.63944
2023	417.93551
2024	420.27395
2025	422.65593
2026	425.07983
2027	427.53791
2028	430.0206
2029	432.5234
2030	435.04594
2031	437.58886
2032	440.13137
2033	442.66419
2034	445.20699
2035	447.76978
2036	450.35539
2037	452.96337
2038	455.58649
2039	458.2152
2040	460.84499
2041	463.47549
2042	466.09336
2043	468.67807
2044	471.23389
2045	473.78031
2046	476.32819
2047	478.88085
2048	481.43826
2049	483.99308
2050	486.53532
2051	489.06035
2052	491.53558
2053	493.93186
2054	496.24365
2055	498.47436
2056	500.64502
2057	502.76788
2058	504.84729
2059	506.88408
2060	508.87135
2061	510.79905
2062	512.64717
2063	514.40151
2064	516.06461
2065	517.62854
2066	519.09606
2067	520.48828
2068	521.81772
2069	523.08871
2070	524.30217
2071	525.45089
2072	526.50901
2073	527.45707
2074	528.29593
2075	529.02718
2076	529.64253
2077	530.14419
2078	530.55341
2079	530.88313
2080	531.13797
2081	531.31935
2082	531.48991
2083	531.70213
2084	531.94208
2085	532.20472
2086	532.48672
2087	532.77553
2088	533.06978
2089	533.38792
2090	533.74072
2091	534.13086
2092	534.55754
2093	535.01142
2094	535.47962
2095	535.95487
2096	536.4351
2097	536.91986
2098	537.39855
2099	537.87136
2100	538.3583
2101	538.8715
2102	539.38819
2103	539.88381
2104	540.35213
2105	540.78203
2106	541.16804
2107	541.50962
2108	541.80769
2109	542.05261
2110	542.24555
2111	542.40767
2112	542.55941
2113	542.71221
2114	542.86612
2115	543.01262
2116	543.13926
2117	543.23925
2118	543.31105
2119	543.35475
2120	543.35993
2121	543.32712
2122	543.28815
2123	543.26597
2124	543.26382
2125	543.28162
2126	543.31031
2127	543.337
2128	543.35452
2129	543.36102
2130	543.35628
2131	543.32954
2132	543.28277
2133	543.23814
2134	543.20814
2135	543.19691
2136	543.20476
2137	543.22301
2138	543.23901
2139	543.2458
2140	543.24169
2141	543.22663
2142	543.18977
2143	543.13128
2144	543.07193
2145	543.02451
2146	542.9934
2147	542.97911
2148	542.97309
2149	542.96279
2150	542.95532
2151	542.95532
2152	542.95532
2153	542.95532
2154	542.95532
2155	542.95532
2156	542.95532
2157	542.95532
2158	542.95532
2159	542.95532
2160	542.95532
2161	542.95532
2162	542.95532
2163	542.95532
2164	542.95532
2165	542.95532
2166	542.95532
2167	542.95532
2168	542.95532
2169	542.95532
2170	542.95532
2171	542.95532
2172	542.95532
2173	542.95532
2174	542.95532
2175	542.95532
2176	542.95532
2177	542.95532
2178	542.95532
2179	542.95532
2180	542.95532
2181	542.95532
2182	542.95532
2183	542.95532
2184	542.95532
2185	542.95532
2186	542.95532
2187	542.95532
2188	542.95532
2189	542.95532
2190	542.95532
2191	542.95532
2192	542.95532
2193	542.95532
2194	542.95532
2195	542.95532
2196	542.95532
2197	542.95532
2198	542.95532
2199	542.95532
2200	542.95532
2201	542.95532
2202	542.95532
2203	542.95532
2204	542.95532
2205	542.95532
2206	542.95532
2207	542.95532
2208	542.95532
2209	542.95532
2210	542.95532
2211	542.95532
2212	542.95532
2213	542.95532
2214	542.95532
2215	542.95532
2216	542.95532
2217	542.95532
2218	542.95532
2219	542.95532
2220	542.95532
2221	542.95532
2222	542.95532
2223	542.95532
2224	542.95532
2225	542.95532
2226	542.95532
2227	542.95532
2228	542.95532
2229	542.95532
2230	542.95532
2231	542.95532
2232	542.95532
2233	542.95532
2234	542.95532
2235	542.95532
2236	542.95532
2237	542.95532
2238	542.95532
2239	542.95532
2240	542.95532
2241	542.95532
2242	542.95532
2243	542.95532
2244	542.95532
2245	542.95532
2246	542.95532
2247	542.95532
2248	542.95532
2249	542.95532
2250	542.95532
2251	542.95532
2252	542.95532
2253	542.95532
2254	542.95532
2255	542.95532
2256	542.95532
2257	542.95532
2258	542.95532
2259	542.95532
2260	542.95532
2261	542.95532
2262	542.95532
2263	542.95532
2264	542.95532
2265	542.95532
2266	542.95532
2267	542.95532
2268	542.95532
2269	542.95532
2270	542.95532
2271	542.95532
2272	542.95532
2273	542.95532
2274	542.95532
2275	542.95532
2276	542.95532
2277	542.95532
2278	542.95532
2279	542.95532
2280	542.95532
2281	542.95532
2282	542.95532
2283	542.95532
2284	542.95532
2285	542.95532
2286	542.95532
2287	542.95532
2288	542.95532
2289	542.95532
2290	542.95532
2291	542.95532
2292	542.95532
2293	542.95532
2294	542.95532
2295	542.95532
2296	542.95532
2297	542.95532
2298	542.95532
2299	542.95532
2300	542.95532
